Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
recHanoi03_true-unreach-call_true-termination.c_1757.smt2,unsat,unsat,0.0172359943389892,0.0186038017272949,0.017467975616455
nested9_true-unreach-call.i_1479.smt2,unsat,unsat,0.0182359218597412,0.0186307430267334,0.0081138610839843
Primes_true-unreach-call.c_673.smt2,unsat,unsat,0.015186071395874,0.0225811004638671,0.0082378387451171
nested9_true-unreach-call.i_637.smt2,unsat,unsat,0.0164339542388916,0.0183730125427246,0.0173759460449218
004.smt2,unsat,unsat,0.0224452018737792,0.0284259319305419,0.0306863784790039
Primes_true-unreach-call.c_678.smt2,unsat,unsat,0.0154500007629394,0.0153961181640625,0.0169289112091064
jain_2_true-unreach-call_true-no-overflow_false-termination.i_8.smt2,unsat,unsat,0.0192170143127441,0.0180771350860595,0.0109839439392089
nested9_true-unreach-call.i_1736.smt2,unsat,unsat,0.0202569961547851,0.0150651931762695,0.0216631889343261
nested9_true-unreach-call.i_807.smt2,unsat,unsat,0.0275571346282959,0.0167062282562255,0.0173850059509277
nested9_true-unreach-call.i_725.smt2,unsat,unsat,0.0196459293365478,0.0173039436340332,0.0212137699127197
nested9_true-unreach-call.i_1761.smt2,unsat,unsat,0.0148899555206298,0.0154011249542236,0.0183949470520019
nested9_true-unreach-call.i_1777.smt2,unsat,unsat,0.0161945819854736,0.015406847000122,0.0354177951812744
Primes_true-unreach-call.c_1657.smt2,unsat,unsat,0.0144500732421875,0.0177361965179443,0.0209980010986328
nested9_true-unreach-call.i_1798.smt2,unsat,unsat,0.0181260108947753,0.0150930881500244,0.0159580707550048
ARI026-1.smt2,unsat,unsat,0.0152637958526611,0.0150928497314453,0.0169737339019775
nested9_true-unreach-call.i_573.smt2,unsat,unsat,0.0065782070159912,0.0155651569366455,0.019892930984497
ARI045-1.smt2,unsat,unsat,0.0156350135803222,0.0160839557647705,0.021479845046997
recHanoi03_true-unreach-call_true-termination.c_3872.smt2,unsat,unsat,0.0196340084075927,0.0164101123809814,0.0171029567718505
jain_6_true-unreach-call_true-no-overflow_false-termination.i_15.smt2,unsat,unsat,0.0178139209747314,0.0169153213500976,0.0195240974426269
nested9_true-unreach-call.i_1720.smt2,unsat,unsat,0.0236768722534179,0.0167689323425292,0.0258181095123291
nested9_true-unreach-call.i_1370.smt2,unsat,unsat,0.0155508518218994,0.0156548023223876,0.0185940265655517
ARI038-1.smt2,unsat,unsat,0.0136036872863769,0.0211257934570312,0.0204050540924072
nested9_true-unreach-call.i_1307.smt2,unsat,unsat,0.006044864654541,0.0152950286865234,0.0214941501617431
nested9_true-unreach-call.i_1887.smt2,unsat,unsat,0.0167758464813232,0.012376070022583,0.0379431247711181
MADWiFi-encode_ie_ok_true-unreach-call.i_17.smt2,unsat,unsat,0.0164921283721923,0.0165207386016845,0.018989086151123
nested9_true-unreach-call.i_1741.smt2,unsat,unsat,0.0116009712219238,0.0161950588226318,0.0163848400115966
nested9_true-unreach-call.i_379.smt2,unsat,unsat,0.00689697265625,0.016998291015625,0.0169870853424072
jain_7_true-unreach-call_true-no-overflow_false-termination.i_7.smt2,unsat,unsat,0.0076432228088378,0.0304560661315917,0.0303449630737304
jain_2_true-unreach-call_true-no-overflow_false-termination.i_4.smt2,unsat,unsat,0.0075418949127197,0.0166561603546142,0.0169768333435058
nested9_true-unreach-call.i_713.smt2,unsat,unsat,0.0106308460235595,0.0167453289031982,0.0242300033569335
176.smt2,unsat,unsat,0.0168182849884033,0.0180082321166992,0.0165827274322509
nested9_true-unreach-call.i_179.smt2,unsat,unsat,0.0050048828125,0.0149590969085693,0.0168488025665283
recHanoi03_true-unreach-call_true-termination.c_2147.smt2,unsat,unsat,0.0164551734924316,0.0169589519500732,0.0129709243774414
nested9_true-unreach-call.i_744.smt2,unsat,unsat,0.0178291797637939,0.01682710647583,0.025486946105957
nested9_true-unreach-call.i_71.smt2,unsat,unsat,0.0170331001281738,0.0167479515075683,0.0164961814880371
nested9_true-unreach-call.i_1795.smt2,unsat,unsat,0.0180010795593261,0.02239990234375,0.0109601020812988
nested9_true-unreach-call.i_753.smt2,unsat,unsat,0.0158078670501709,0.0174798965454101,0.0227558612823486
recHanoi03_true-unreach-call_true-termination.c_876.smt2,unsat,unsat,0.0168488025665283,0.0174829959869384,0.0164711475372314
nested9_true-unreach-call.i_1107.smt2,unsat,unsat,0.0155761241912841,0.0166020393371582,0.0157489776611328
nested9_true-unreach-call.i_728.smt2,unsat,unsat,0.0181849002838134,0.0172770023345947,0.0105316638946533
nested9_true-unreach-call.i_817.smt2,unsat,unsat,0.0182220935821533,0.0163130760192871,0.011564016342163
nested9_true-unreach-call.i_378.smt2,unsat,unsat,0.0222029685974121,0.0169410705566406,0.0159049034118652
jain_7_true-unreach-call_true-no-overflow_false-termination.i_6.smt2,unsat,unsat,0.0215108394622802,0.017932653427124,0.0169169902801513
jain_2_true-unreach-call_true-no-overflow_false-termination.i_5.smt2,unsat,unsat,0.0221071243286132,0.0174610614776611,0.0166409015655517
recHanoi03_true-unreach-call_true-termination.c_1478.smt2,unsat,unsat,0.0174620151519775,0.0166199207305908,0.0168819427490234
jain_6_true-unreach-call_true-no-overflow_false-termination.i_2.smt2,unsat,unsat,0.027055025100708,0.0213367938995361,0.0250370502471923
nested9_true-unreach-call.i_1371.smt2,unsat,unsat,0.0211260318756103,0.0155611038208007,0.0178189277648925
jain_6_true-unreach-call_true-no-overflow_false-termination.i_14.smt2,unsat,unsat,0.0178208351135253,0.0173280239105224,0.0181009769439697
ARI012-1.smt2,unsat,unsat,0.0166471004486084,0.0179681777954101,0.0201947689056396
nested9_true-unreach-call.i_1737.smt2,unsat,unsat,0.0166761875152587,0.0202682018280029,0.0170753002166748
nested9_true-unreach-call.i_175.smt2,unsat,unsat,0.021723985671997,0.0232996940612792,0.0208330154418945
nested9_true-unreach-call.i_1170.smt2,unsat,unsat,0.0152449607849121,0.0152509212493896,0.0082800388336181
jain_2_true-unreach-call_true-no-overflow_false-termination.i_9.smt2,unsat,unsat,0.0165760517120361,0.0169510841369628,0.0107820034027099
140.smt2,unsat,unsat,0.0173549652099609,0.0222969055175781,0.0171582698822021
156.smt2,unsat,unsat,0.0192792415618896,0.0211513042449951,0.0203793048858642
NUM897-1.smt2,sat,sat,0.0150609016418457,0.0160419940948486,0.0098381042480468
Problem17_label54_false-unreach-call.c_0.smt2,sat,unknown,0.0188579559326171,0.0172889232635498,0.0164461135864257
NUM889-1.smt2,unsat,unsat,0.0151369571685791,0.0188298225402832,0.0065438747406005
180.smt2,sat,sat,0.0164270401000976,0.0164878368377685,0.0132200717926025
143.smt2,sat,sat,0.0195789337158203,0.0213119983673095,0.0196077823638916
175.smt2,sat,sat,0.0171458721160888,0.0195529460906982,0.016442060470581
NUM868-1.smt2,sat,sat,0.0157580375671386,0.0166389942169189,0.0157539844512939
